hospital_name,payer,code_type,code,description,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,ein,rate,match_indicator,payer_rate,rate_delta
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,1651.1,Yes,1027.27,623.8299999999999
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,453.63,Yes,1027.27,-573.64
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,11500.0,Yes,1027.27,10472.73
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,314.29,Yes,1027.27,-712.98
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,148.43,Yes,1027.27,-878.8399999999999
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,571.77,Yes,1027.27,-455.5
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,4700.0,Yes,1027.27,3672.73
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,70.0,Yes,1027.27,-957.27
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,571.77,Yes,1027.27,-455.5
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,304.72,Yes,1027.27,-722.55
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,453.63,Yes,1027.27,-573.64
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,1651.1,Yes,1027.27,623.8299999999999
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,180.87,Yes,1027.27,-846.4
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,1651.1,Yes,1027.27,623.8299999999999
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,843.44,Yes,1027.27,-183.82999999999993
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,960.0,Yes,1027.27,-67.26999999999998
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,11000.0,Yes,1027.27,9972.73
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,178.13,Yes,1027.27,-849.14
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,453.63,Yes,1027.27,-573.64
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,571.77,Yes,1027.27,-455.5
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,571.77,Yes,1027.27,-455.5
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,168.25,Yes,1027.27,-859.02
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,168.25,Yes,1027.27,-859.02
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,153.66,Yes,1027.27,-873.61
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,1027.27,,131740114,168.25,Yes,1027.27,-859.02
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,1651.1,Yes,4343.0,-2691.9
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,11500.0,Yes,4343.0,7157.0
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,604.24,Yes,4343.0,-3738.76
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,168.25,Yes,4343.0,-4174.75
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,315.47,Yes,4343.0,-4027.5299999999997
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,4700.0,Yes,4343.0,357.0
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,168.25,Yes,4343.0,-4174.75
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,1537.48,Yes,4343.0,-2805.52
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,453.63,Yes,4343.0,-3889.37
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,453.63,Yes,4343.0,-3889.37
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,11000.0,Yes,4343.0,6657.0
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,571.77,Yes,4343.0,-3771.23
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,356.0,Yes,4343.0,-3987.0
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,1651.1,Yes,4343.0,-2691.9
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,389.25,Yes,4343.0,-3953.75
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,374.97,Yes,4343.0,-3968.0299999999997
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,1651.1,Yes,4343.0,-2691.9
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,453.63,Yes,4343.0,-3889.37
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,11500.0,Yes,4343.0,7157.0
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,314.29,Yes,4343.0,-4028.71
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,148.43,Yes,4343.0,-4194.57
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,571.77,Yes,4343.0,-3771.23
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,4700.0,Yes,4343.0,357.0
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,70.0,Yes,4343.0,-4273.0
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,571.77,Yes,4343.0,-3771.23
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,304.72,Yes,4343.0,-4038.2799999999997
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,453.63,Yes,4343.0,-3889.37
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,1651.1,Yes,4343.0,-2691.9
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,180.87,Yes,4343.0,-4162.13
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,1651.1,Yes,4343.0,-2691.9
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,843.44,Yes,4343.0,-3499.56
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,960.0,Yes,4343.0,-3383.0
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,11000.0,Yes,4343.0,6657.0
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,178.13,Yes,4343.0,-4164.87
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,453.63,Yes,4343.0,-3889.37
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,571.77,Yes,4343.0,-3771.23
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,571.77,Yes,4343.0,-3771.23
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,168.25,Yes,4343.0,-4174.75
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,168.25,Yes,4343.0,-4174.75
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,153.66,Yes,4343.0,-4189.34
montefiore medical center,aetna,cpt,43239,EGD BIOPSY SINGLE/MULTIPLE,4343.0,,131740114,168.25,Yes,4343.0,-4174.75
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,1651.1,Yes,685.88,965.2199999999999
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,11500.0,Yes,685.88,10814.12
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,604.24,Yes,685.88,-81.63999999999999
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,168.25,Yes,685.88,-517.63
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,315.47,Yes,685.88,-370.40999999999997
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,4700.0,Yes,685.88,4014.12
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,168.25,Yes,685.88,-517.63
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,1537.48,Yes,685.88,851.6
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,453.63,Yes,685.88,-232.25
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,453.63,Yes,685.88,-232.25
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,11000.0,Yes,685.88,10314.12
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,571.77,Yes,685.88,-114.11000000000001
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,356.0,Yes,685.88,-329.88
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,1651.1,Yes,685.88,965.2199999999999
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,389.25,Yes,685.88,-296.63
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,374.97,Yes,685.88,-310.90999999999997
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,1651.1,Yes,685.88,965.2199999999999
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,453.63,Yes,685.88,-232.25
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,11500.0,Yes,685.88,10814.12
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,314.29,Yes,685.88,-371.59
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,148.43,Yes,685.88,-537.45
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,571.77,Yes,685.88,-114.11000000000001
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,4700.0,Yes,685.88,4014.12
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,70.0,Yes,685.88,-615.88
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,571.77,Yes,685.88,-114.11000000000001
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,304.72,Yes,685.88,-381.15999999999997
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,453.63,Yes,685.88,-232.25
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,1651.1,Yes,685.88,965.2199999999999
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,180.87,Yes,685.88,-505.01
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,1651.1,Yes,685.88,965.2199999999999
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,843.44,Yes,685.88,157.56000000000006
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,960.0,Yes,685.88,274.12
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,11000.0,Yes,685.88,10314.12
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,178.13,Yes,685.88,-507.75
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,453.63,Yes,685.88,-232.25
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,571.77,Yes,685.88,-114.11000000000001
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,571.77,Yes,685.88,-114.11000000000001
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,168.25,Yes,685.88,-517.63
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,168.25,Yes,685.88,-517.63
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,153.66,Yes,685.88,-532.22
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,685.88,,131740114,168.25,Yes,685.88,-517.63
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,1651.1,Yes,157.52,1493.58
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,11500.0,Yes,157.52,11342.48
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,604.24,Yes,157.52,446.72
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,168.25,Yes,157.52,10.72999999999999
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,315.47,Yes,157.52,157.95000000000002
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,4700.0,Yes,157.52,4542.48
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,168.25,Yes,157.52,10.72999999999999
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,1537.48,Yes,157.52,1379.96
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,453.63,Yes,157.52,296.11
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,453.63,Yes,157.52,296.11
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,11000.0,Yes,157.52,10842.48
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,571.77,Yes,157.52,414.25
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,356.0,Yes,157.52,198.48
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,1651.1,Yes,157.52,1493.58
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,389.25,Yes,157.52,231.73
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,374.97,Yes,157.52,217.45000000000002
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,1651.1,Yes,157.52,1493.58
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,453.63,Yes,157.52,296.11
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,11500.0,Yes,157.52,11342.48
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,314.29,Yes,157.52,156.77
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,148.43,Yes,157.52,-9.090000000000003
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,571.77,Yes,157.52,414.25
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,4700.0,Yes,157.52,4542.48
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,70.0,Yes,157.52,-87.52000000000001
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,571.77,Yes,157.52,414.25
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,304.72,Yes,157.52,147.20000000000002
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,453.63,Yes,157.52,296.11
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,1651.1,Yes,157.52,1493.58
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,180.87,Yes,157.52,23.349999999999994
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,1651.1,Yes,157.52,1493.58
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,843.44,Yes,157.52,685.9200000000001
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,960.0,Yes,157.52,802.48
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,11000.0,Yes,157.52,10842.48
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,178.13,Yes,157.52,20.609999999999985
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,453.63,Yes,157.52,296.11
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,571.77,Yes,157.52,414.25
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,571.77,Yes,157.52,414.25
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,168.25,Yes,157.52,10.72999999999999
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,168.25,Yes,157.52,10.72999999999999
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,153.66,Yes,157.52,-3.8600000000000136
montefiore medical center,aetna,cpt,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,157.52,,131740114,168.25,Yes,157.52,10.72999999999999
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,1651.1,Yes,1394.79,256.30999999999995
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,11500.0,Yes,1394.79,10105.21
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,604.24,Yes,1394.79,-790.55
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,168.25,Yes,1394.79,-1226.54
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,315.47,Yes,1394.79,-1079.32
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,4700.0,Yes,1394.79,3305.21
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,168.25,Yes,1394.79,-1226.54
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,1537.48,Yes,1394.79,142.69000000000005
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,453.63,Yes,1394.79,-941.16
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,453.63,Yes,1394.79,-941.16
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,11000.0,Yes,1394.79,9605.21
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,571.77,Yes,1394.79,-823.02
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,356.0,Yes,1394.79,-1038.79
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,1651.1,Yes,1394.79,256.30999999999995
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,389.25,Yes,1394.79,-1005.54
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,374.97,Yes,1394.79,-1019.8199999999999
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,1651.1,Yes,1394.79,256.30999999999995
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,453.63,Yes,1394.79,-941.16
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,11500.0,Yes,1394.79,10105.21
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,314.29,Yes,1394.79,-1080.5
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,148.43,Yes,1394.79,-1246.36
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,571.77,Yes,1394.79,-823.02
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,4700.0,Yes,1394.79,3305.21
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,70.0,Yes,1394.79,-1324.79
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,571.77,Yes,1394.79,-823.02
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,304.72,Yes,1394.79,-1090.07
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,453.63,Yes,1394.79,-941.16
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,1651.1,Yes,1394.79,256.30999999999995
montefiore medical center,aetna,cpt,43239,UPPER GI ENDOSCOPY BIOPSY,1394.79,,131740114,180.87,Yes,1394.79,-1213.92
